code,name,category,quantity,reorder_level,buying_price,wholesale_price,retail_price,stock_value,potential_retail_value,unit_gross_profit,margin_pct,vat_rate,reorder_flag,negative_stock_flag,abc_class
230207,6W MODI MOSQUITO KILLER LAMP PURPLE M028,ELECTRICALS,2.0,1.0,1000.0,1800.0,2500.0,2000.0,5000.0,1500.0,60.0,16.0,False,False,C
230208,8W MODI MOSQUITO KILLER LAMP PURPLE M029,ELECTRICALS,1.0,1.0,1250.0,2000.0,3000.0,1250.0,3000.0,1750.0,58.3,16.0,True,False,C
230209,10W MODI MOSQUITO KILLER LAMP PURPLE M030,ELECTRICALS,0.0,1.0,1500.0,2500.0,3500.0,0.0,0.0,2000.0,57.1,16.0,True,False,C
230210,50W LED STREETLIGHT 1350E-C BK H601,ELECTRICALS,20.0,1.0,1000.0,2400.0,3000.0,20000.0,60000.0,2000.0,66.7,16.0,False,False,C
230211,NV 9049,ELECTRICALS,0.0,1.0,950.0,1050.0,1200.0,0.0,0.0,250.0,20.8,16.0,True,False,C
230212,NV E952,ELECTRICALS,64.0,1.0,500.0,600.0,700.0,32000.0,44800.0,200.0,28.6,16.0,False,False,C
230213,CEILING LIGHT 7262,ELECTRICALS,8.0,1.0,3000.0,4000.0,4500.0,24000.0,36000.0,1500.0,33.3,16.0,False,False,C
230215,ADAPTOR 16V-2.4A,ELECTRICALS,0.0,1.0,800.0,1000.0,1200.0,0.0,0.0,400.0,33.3,16.0,True,False,C
230216,SOLAR SENSOR LIGHT JD-7809,ELECTRICALS,1.0,1.0,700.0,800.0,1100.0,700.0,1100.0,400.0,36.4,16.0,True,False,C
230217,SUNAFRICA TYN 355,BULBS,0.0,1.0,350.0,400.0,500.0,0.0,0.0,150.0,30.0,16.0,True,False,C
230218,AMTEC 808 WOOOFER,ELECTRICALS,0.0,1.0,3000.0,3500.0,4000.0,0.0,0.0,1000.0,25.0,16.0,True,False,C
230219,ADAPTOR 2A-24V,ELECTRICALS,2.0,1.0,600.0,750.0,800.0,1200.0,1600.0,200.0,25.0,16.0,False,False,C
230220,60W SOLAR FLOODLIGHT NAROBISTAR,ELECTRICALS,8.0,1.0,2800.0,3500.0,4500.0,22400.0,36000.0,1700.0,37.8,16.0,False,False,C
230221,A4 SATELLITE OUTLET SWITCH GREY,SOCKETS/SWITCHES,1.0,1.0,290.0,400.0,450.0,290.0,450.0,160.0,35.6,16.0,True,False,C
230222,A4 SATELLITE OUTLET SWITCH WHITE,ELECTRICALS,2.0,1.0,260.0,350.0,400.0,520.0,800.0,140.0,35.0,16.0,False,False,C
230223,A4 SINGLE SOCKET WHITE,ELECTRICALS,1.0,1.0,290.0,400.0,500.0,290.0,500.0,210.0,42.0,16.0,True,False,C
230224,A4 TWIN SOCKET GREY,ELECTRICALS,1.0,1.0,600.0,750.0,800.0,600.0,800.0,200.0,25.0,16.0,True,False,C
230225,A4 TWIN SOCKET WHITE,ELECTRICALS,1.0,1.0,660.0,700.0,800.0,660.0,800.0,140.0,17.5,16.0,True,False,C
230226,FRIDGE GUARD ESP7A POWERPOINT,ELECTRICALS,28.0,1.0,1596.0,2500.0,2500.0,44688.0,70000.0,904.0,36.2,16.0,False,False,B
230227,ELECTRONIC GUARD ESP7A POWERPOINT,ELECTRICALS,18.0,1.0,1526.0,2300.0,2500.0,27468.0,45000.0,974.0,39.0,16.0,False,False,C
230228,4WAY EXTENSION 2USB TYPE C 3M POWERPOINT,ELECTRICALS,24.0,1.0,1910.0,3300.0,4500.0,45840.0,108000.0,2590.0,57.6,16.0,False,False,B
230229,4WAY EXTENSION 4G2 POWERPOINT,ELECTRICALS,30.0,1.0,1750.0,3000.0,3500.0,52500.0,105000.0,1750.0,50.0,16.0,False,False,B
230230,20A DP SWITCH BLACK,ELECTRICALS,5.0,1.0,490.0,500.0,650.0,2450.0,3250.0,160.0,24.6,16.0,False,False,C
230231,20A DP SWITCH GREY,SOCKETS/SWITCHES,91.0,1.0,490.0,550.0,650.0,44590.0,59150.0,160.0,24.6,16.0,False,False,B
230232,20A DP SWITCH GOLD,ELECTRICALS,1.0,1.0,490.0,550.0,650.0,490.0,650.0,160.0,24.6,16.0,True,False,C
230233,20A DP SWITCH WHITE,ELECTRICALS,1.0,1.0,440.0,520.0,600.0,440.0,600.0,160.0,26.7,16.0,True,False,C
230234,A4 TWIN SOCKET GOLD,ELECTRICALS,17.0,1.0,600.0,750.0,800.0,10200.0,13600.0,200.0,25.0,16.0,False,False,C
230235,A4 20A DP SWITCH BLACK,ELECTRICALS,1.0,1.0,490.0,550.0,600.0,490.0,600.0,110.0,18.3,16.0,True,False,C
230236,A4 20A DP SWITCH GOLD,ELECTRICALS,3.0,1.0,490.0,650.0,700.0,1470.0,2100.0,210.0,30.0,16.0,False,False,C
230237,A4 20A DP SWITCH GREY,ELECTRICALS,1.0,1.0,490.0,550.0,600.0,490.0,600.0,110.0,18.3,16.0,True,False,C
230238,A4 20A DP SWITCH WHITE,ELECTRICALS,5.0,1.0,440.0,500.0,600.0,2200.0,3000.0,160.0,26.7,16.0,False,False,C
230239,A4 INTERNET OUTLET BLACK,ELECTRICALS,1.0,1.0,300.0,400.0,450.0,300.0,450.0,150.0,33.3,16.0,True,False,C
230240,WIFI MOBILE ROUTER,ELECTRICALS,1.0,0.0,3000.0,3500.0,4500.0,3000.0,4500.0,1500.0,33.3,16.0,False,False,C
230241,CEILLING LIGHT 805,ELECTRICALS,2.0,0.0,1200.0,1500.0,1700.0,2400.0,3400.0,500.0,29.4,16.0,False,False,C
230242,CEILLING LIGHT 803,ELECTRICALS,3.0,0.0,1200.0,1500.0,1700.0,3600.0,5100.0,500.0,29.4,16.0,False,False,C
230243,CEILLING LIGHT 827,ELECTRICALS,13.0,0.0,1200.0,1500.0,1700.0,15600.0,22100.0,500.0,29.4,16.0,False,False,C
230244,7MM CABLE CLIP ROUND,CABLES,270.0,1.0,45.0,60.0,80.0,12150.0,21600.0,35.0,43.8,16.0,False,False,C
230245,A4 45A COOKER CONNECTOR GREY,ELECTRICALS,4.0,1.0,430.0,600.0,650.0,1720.0,2600.0,220.0,33.8,16.0,False,False,C
230246,A4 45A COOKER CONNECTOR WHITE,ELECTRICALS,0.0,1.0,420.0,500.0,550.0,0.0,0.0,130.0,23.6,16.0,True,False,C
230247,A4 15W SWITCH WITH NEON BLACK,ELECTRICALS,1.0,1.0,340.0,450.0,500.0,340.0,500.0,160.0,32.0,16.0,True,False,C
230248,A4 15W SWITCH WITH NEON GREY,ELECTRICALS,1.0,1.0,340.0,450.0,500.0,340.0,500.0,160.0,32.0,16.0,True,False,C
230249,A4 15W SWITCH WITH NEON GOLD,ELECTRICALS,1.0,1.0,340.0,450.0,500.0,340.0,500.0,160.0,32.0,16.0,True,False,C
230250,A4 15W SWITCH WITH NEON WHITE,ELECTRICALS,1.0,1.0,290.0,400.0,450.0,290.0,450.0,160.0,35.6,16.0,True,False,C
230251,A3 DOUBLE SOCKECT USB GREY,SOCKETS/SWITCHES,17.0,1.0,1160.0,1300.0,1500.0,19720.0,25500.0,340.0,22.7,16.0,False,False,C
230252,A3 DOUBLE SOCKECT USB GOLD,SOCKETS/SWITCHES,5.0,1.0,1160.0,1300.0,1500.0,5800.0,7500.0,340.0,22.7,16.0,False,False,C
230253,A3 DOUBLE SOCKECT USB WHITE,SOCKETS/SWITCHES,1.0,1.0,1160.0,1300.0,1500.0,1160.0,1500.0,340.0,22.7,16.0,True,False,C
230254,A3 45A DP SWITCH BLANK,SOCKETS/SWITCHES,0.0,1.0,690.0,850.0,900.0,0.0,0.0,210.0,23.3,16.0,True,False,C
230255,POWER BANK SOLAR 20000AH,ELECTRICALS,2.0,0.0,2200.0,2700.0,3300.0,4400.0,6600.0,1100.0,33.3,16.0,False,False,C
230256,200W SOLAR FLOODLIGHT ALUX,FLOODLIGHTS,2.0,1.0,5300.0,6000.0,6500.0,10600.0,13000.0,1200.0,18.5,16.0,False,False,C
230257,POWER BANK PUNEX 20000AH,ELECTRICALS,9.0,1.0,1850.0,2100.0,3000.0,16650.0,27000.0,1150.0,38.3,16.0,False,False,C
230258,"32"" SOLARMAX DIGITAL TV",ELECTRICALS,1.0,1.0,8300.0,10000.0,14000.0,8300.0,14000.0,5700.0,40.7,16.0,True,False,C
230259,100M MAGNIFIED SNAKELIGHT 3-LINE RED ROLL,ELECTRICALS,0.0,1.0,10000.0,12500.0,13000.0,0.0,0.0,3000.0,23.1,16.0,True,False,C
230260,32 CURVED TV LED,ELECTRICALS,0.0,1.0,800.0,1000.0,1200.0,0.0,0.0,400.0,33.3,16.0,True,False,C
230261,100W SOLAR FLOODLIGHT CAMERA,SOLAR,8.0,0.0,6500.0,9000.0,12000.0,52000.0,96000.0,5500.0,45.8,16.0,False,False,B
230262,500MM CABLE TIES WHITE,ELECTRICALS,6.0,1.0,390.0,450.0,500.0,2340.0,3000.0,110.0,22.0,16.0,False,False,C
230263,H01 ROOM HEATER NUNIX,ELECTRICALS,8.0,1.0,1350.0,1600.0,2000.0,10800.0,16000.0,650.0,32.5,16.0,False,False,C
230264,ROOM HEATER HF1722S NUNIX,ELECTRICALS,0.0,1.0,1650.0,2000.0,2500.0,0.0,0.0,850.0,34.0,16.0,True,False,C
230265,ROOM HEATER NH02 NUNIX,ELECTRICALS,0.0,1.0,1400.0,1900.0,3000.0,0.0,0.0,1600.0,53.3,16.0,True,False,C
230266,ROOM HEATER HQ1231NUNIX,ELECTRICALS,0.0,1.0,1650.0,2000.0,2500.0,0.0,0.0,850.0,34.0,16.0,True,False,C
230267,DESK MINI FAN YL-56,ELECTRICALS,0.0,1.0,700.0,800.0,900.0,0.0,0.0,200.0,22.2,16.0,True,False,C
230268,XA-B707 TORCH,ELECTRICALS,79.0,1.0,730.0,950.0,1200.0,57670.0,94800.0,470.0,39.2,16.0,False,False,B
230269,TWIN SOCKET LINEAR USB+TYPE C,ELECTRICALS,0.0,1.0,550.0,750.0,1200.0,0.0,0.0,650.0,54.2,16.0,True,False,C
230270,20A CONTROLLER ORIGINAL SOLARPEX,ELECTRICALS,2.0,1.0,800.0,1000.0,1200.0,1600.0,2400.0,400.0,33.3,16.0,False,False,C
230271,DEEP DRY ELEMENT,ELECTRICALS,2.0,1.0,1400.0,1400.0,1600.0,2800.0,3200.0,200.0,12.5,16.0,False,False,C
230272,CHANDELIER 140W DL-0040,ELECTRICALS,3.0,1.0,3100.0,5000.0,5500.0,9300.0,16500.0,2400.0,43.6,16.0,False,False,C
230273,TRONIC INSULATING TAPE BLUE,ELECTRICALS,299.0,1.0,42.0,55.0,80.0,12558.0,23920.0,38.0,47.5,16.0,False,False,C
230274,CEILLING LIGHT MCEL009 WH+WW MAXTEK,ELECTRICALS,4.0,1.0,1200.0,2000.0,2500.0,4800.0,10000.0,1300.0,52.0,16.0,False,False,C
230275,HAND DRY (WHITE BOX),ELECTRICALS,3.0,1.0,5500.0,6000.0,6500.0,16500.0,19500.0,1000.0,15.4,16.0,False,False,C
230276,WALL LIGHT 10209R 3IN1 ROUND WH/WWT,ELECTRICALS,202.0,1.0,420.0,700.0,1000.0,84840.0,202000.0,580.0,58.0,16.0,False,False,B
230277,WALL LIGHT 10209R 3IN1 ROUND WWT,ELECTRICALS,91.0,1.0,350.0,700.0,1000.0,31850.0,91000.0,650.0,65.0,16.0,False,False,C
230278,WALL LIGHT 3IN1 SQUARE 10209S WWT,ELECTRICALS,213.0,1.0,420.0,700.0,1000.0,89460.0,213000.0,580.0,58.0,16.0,False,False,B
230279,HIGH ASTRA 6WAY EXTENTION WITH 2USB+TYPY C SAFER,ELECTRICALS,65.0,1.0,380.0,450.0,500.0,24700.0,32500.0,120.0,24.0,16.0,False,False,C
230280,DSTV CABLE 25M,CABLES,0.0,1.0,500.0,900.0,1000.0,0.0,0.0,500.0,50.0,16.0,True,False,C
230281,DSTV CABLE 100M,ELECTRICALS,0.0,1.0,1500.0,2500.0,3000.0,0.0,0.0,1500.0,50.0,16.0,True,False,C
230282,20YARDS GLOBE TAPE RED ROLL,ELECTRICALS,117.0,1.0,600.0,750.0,850.0,70200.0,99450.0,250.0,29.4,16.0,False,False,B
230283,20YARDS GLOBE TAPE GREEN ROLL,ELECTRICALS,62.0,1.0,600.0,800.0,850.0,37200.0,52700.0,250.0,29.4,16.0,False,False,B
230284,20YARDS GLOBE TAPE WHITE ROLL,ELECTRICALS,20.0,1.0,450.0,900.0,1200.0,9000.0,24000.0,750.0,62.5,16.0,False,False,C
230285,20YARDS GLOBE TAPE YELLOW ROLL,ELECTRICALS,78.0,1.0,600.0,800.0,850.0,46800.0,66300.0,250.0,29.4,16.0,False,False,B
230286,20YARDS GLOBE TAPE RED PIECE,ELECTRICALS,755.0,1.0,82.0,90.0,100.0,61910.0,75500.0,18.0,18.0,16.0,False,False,B
230287,20YARDS GLOBE TAPE GREEN PIECE,ELECTRICALS,603.0,1.0,48.0,90.0,100.0,28944.0,60300.0,52.0,52.0,16.0,False,False,C
230288,20YARDS GLOBE TAPE WHITE PIECE,ELECTRICALS,210.0,1.0,60.0,100.0,100.0,12600.0,21000.0,40.0,40.0,16.0,False,False,C
230289,20YARDS GLOBE TAPE YELLOW PIECE,ELECTRICALS,691.0,1.0,48.0,90.0,100.0,33168.0,69100.0,52.0,52.0,16.0,False,False,C
230290,WOODEN PENDANT 1070/1P,ELECTRICALS,0.0,0.0,2000.0,2500.0,3000.0,0.0,0.0,1000.0,33.3,16.0,True,False,C
230291,WOODEN PENDANT 1037/1P,ELECTRICALS,1.0,0.0,2000.0,2500.0,3000.0,2000.0,3000.0,1000.0,33.3,16.0,False,False,C
230292,WOODEN PENDANT 2985/1P,ELECTRICALS,12.0,0.0,2000.0,2500.0,3000.0,24000.0,36000.0,1000.0,33.3,16.0,False,False,C
230293,WOODEN PENDANT 1105/1P,ELECTRICALS,3.0,0.0,1300.0,2500.0,3000.0,3900.0,9000.0,1700.0,56.7,16.0,False,False,C
230294,WOODEN PENDANT 9912/1P,ELECTRICALS,7.0,0.0,2000.0,2500.0,3000.0,14000.0,21000.0,1000.0,33.3,16.0,False,False,C
230295,FULLMOON D5-2685XQ,ELECTRICALS,0.0,1.0,4800.0,6500.0,7500.0,0.0,0.0,2700.0,36.0,16.0,True,False,C
230296,50W TRACKLIGHT OPTONICA BODY BLACK/WW,ELECTRICALS,1.0,1.0,800.0,850.0,1000.0,800.0,1000.0,200.0,20.0,16.0,True,False,C
230297,PENDANT 254/1,ELECTRICALS,2.0,1.0,6500.0,8000.0,8500.0,13000.0,17000.0,2000.0,23.5,16.0,False,False,C
230298,PENDANT 1386/5,ELECTRICALS,2.0,1.0,6000.0,8000.0,8500.0,12000.0,17000.0,2500.0,29.4,16.0,False,False,C
230299,PENDANT 6755/3,ELECTRICALS,2.0,1.0,5000.0,7500.0,8000.0,10000.0,16000.0,3000.0,37.5,16.0,False,False,C
2303,20MM FLEX CONDUIT WHITE MTRS,BULBS,13.0,0.0,16.0,40.0,55.0,208.0,715.0,39.0,70.9,16.0,False,False,C
230300,AAA ROBUST,ELECTRICALS,16.0,1.0,25.0,30.0,70.0,400.0,1120.0,45.0,64.3,16.0,False,False,C
230301,4W E27 CANDLE BULB MAXTEK WH+GREEN,BULBS,181.0,1.0,75.0,100.0,120.0,13575.0,21720.0,45.0,37.5,16.0,False,False,C
230302,SOLAR WALL LAMP FL-1725A,ELECTRICALS,0.0,1.0,900.0,1200.0,1400.0,0.0,0.0,500.0,35.7,16.0,True,False,C
230303,SOLAR WALL LAMP FL-1725B,ELECTRICALS,7.0,1.0,900.0,1200.0,1400.0,6300.0,9800.0,500.0,35.7,16.0,False,False,C
230304,HEADLAMP COB WH+RED+BLUE W685-5,ELECTRICALS,129.0,1.0,400.0,500.0,600.0,51600.0,77400.0,200.0,33.3,16.0,False,False,B
230305,SOLAR PORTABLE LAMP CH-23063S,ELECTRICALS,0.0,1.0,1000.0,1400.0,1500.0,0.0,0.0,500.0,33.3,16.0,True,False,C
230306,9V DURACELL RECHARGABLE BATTERY,ELECTRICALS,198.0,1.0,200.0,250.0,280.0,39600.0,55440.0,80.0,28.6,16.0,False,False,B
230307,2.5MM 3CORE AMOURED EAST AFRICA,ELECTRICALS,100.0,1.0,400.0,440.0,500.0,40000.0,50000.0,100.0,20.0,16.0,False,False,B
230308,SOLAR HEAD LAMP JS 923,ELECTRICALS,1.0,1.0,350.0,450.0,600.0,350.0,600.0,250.0,41.7,16.0,True,False,C
230309,SOLAR LAMP YD 2209-6,ELECTRICALS,14.0,1.0,450.0,500.0,650.0,6300.0,9100.0,200.0,30.8,16.0,False,False,C
230310,DATA+TV CARL&GILBERT WH,ELECTRICALS,28.0,1.0,200.0,300.0,350.0,5600.0,9800.0,150.0,42.9,16.0,False,False,C
230311,MBG-670D WALL BRACKET VELLMAX WH+WWT,ELECTRICALS,0.0,1.0,550.0,1500.0,1600.0,0.0,0.0,1050.0,65.6,16.0,True,False,C
230312,MBG-353D WALL BRACKET VELLMAX WH+BLUE,ELECTRICALS,1.0,1.0,550.0,1300.0,1600.0,550.0,1600.0,1050.0,65.6,16.0,True,False,C
230313,MBG-2204D WALL BRACKET VELLMAX WH+GREEN,ELECTRICALS,0.0,1.0,550.0,1500.0,1600.0,0.0,0.0,1050.0,65.6,16.0,True,False,C
230314,ST 804 RADIO,RADIOS,3.0,1.0,450.0,500.0,650.0,1350.0,1950.0,200.0,30.8,16.0,False,False,C
230315,EASY POWER EP-395,ELECTRICALS,0.0,1.0,2500.0,2800.0,3000.0,0.0,0.0,500.0,16.7,16.0,True,False,C
230316,EASY POWER EP-392,ELECTRICALS,0.0,1.0,1150.0,1250.0,1350.0,0.0,0.0,200.0,14.8,16.0,True,False,C
230317,100W SOLAR FLOODLIGHT 62100,FLOODLIGHTS,5.0,1.0,1000.0,2000.0,2200.0,5000.0,11000.0,1200.0,54.5,16.0,False,False,C
230318,CCLAMP CL -C001 DC BULB,ELECTRICALS,3.0,1.0,400.0,450.0,500.0,1200.0,1500.0,100.0,20.0,16.0,False,False,C
230319,14W BULKHEAD EUROPLUS WHITE,ELECTRICALS,24.0,1.0,400.0,430.0,500.0,9600.0,12000.0,100.0,20.0,16.0,False,False,C
230320,TWIN SOCKET NORMAL OGLEX WITH USB GOLD,ELECTRICALS,1.0,1.0,555.0,750.0,900.0,555.0,900.0,345.0,38.3,16.0,True,False,C
230321,WATCH WS-7586,ELECTRICALS,7.0,1.0,1600.0,2300.0,3000.0,11200.0,21000.0,1400.0,46.7,16.0,False,False,C
230322,5.5KVA 48V HYBRID INVERTER SNADI,SOLAR SECTION,5.0,1.0,30000.0,35000.0,45000.0,150000.0,225000.0,15000.0,33.3,16.0,False,False,B
230323,3.5KVA SNADI INVERTER,SOLAR SECTION,0.0,1.0,31000.0,35000.0,45000.0,0.0,0.0,14000.0,31.1,16.0,True,False,C
230324,"RING LIGHT RGB 14""",ELECTRICALS,4.0,1.0,2200.0,2500.0,3000.0,8800.0,12000.0,800.0,26.7,16.0,False,False,C
230325,405W LINKO SOLAR PANEL,SOLAR SECTION,20.0,1.0,8505.0,18000.0,22000.0,170100.0,440000.0,13495.0,61.3,16.0,False,False,B
230326,3+3 RECESS PINK+WHITE MAXTEK,ELECTRICALS,-8.0,1.0,180.0,220.0,300.0,-1440.0,0.0,120.0,40.0,16.0,True,True,C
230327,TWO BURNER ZARYT GLASSZ Z/C003,ELECTRICALS,17.0,1.0,1800.0,2000.0,3000.0,30600.0,51000.0,1200.0,40.0,16.0,False,False,C
230328,4FT 50W DIFFUSER VELLMAX 4750,ELECTRICALS,1088.0,1.0,280.0,320.0,400.0,304640.0,435200.0,120.0,30.0,16.0,False,False,A
230329,4.0MM MATSTAR TWIN WITH EARTH ROLL,ELECTRICALS,2.0,1.0,8500.0,10800.0,12000.0,17000.0,24000.0,3500.0,29.2,16.0,False,False,C
230330,6.0MM MATSTAR TWIN WITH EARTH ROLL,CABLES,0.0,1.0,9500.0,14000.0,15000.0,0.0,0.0,5500.0,36.7,16.0,True,False,C
230331,TM RUNNING LIGHT BLUE 10M VELLMAX 2835,ELECTRICALS,2.0,1.0,750.0,1500.0,1600.0,1500.0,3200.0,850.0,53.1,16.0,False,False,C
230332,WALL BRACKET MBG-776 WH+WWT,ELECTRICALS,21.0,1.0,900.0,1500.0,1600.0,18900.0,33600.0,700.0,43.8,16.0,False,False,C
230333,20W MIRROR ML-0008,ELECTRICALS,0.0,1.0,7000.0,8000.0,9000.0,0.0,0.0,2000.0,22.2,16.0,True,False,C
230334,10W TRACKLIGHT SURFACE VELLMAX BODY BK/WWT,ELECTRICALS,-1.0,1.0,300.0,450.0,500.0,-300.0,0.0,200.0,40.0,16.0,True,True,C
230335,MODI TWIN SOCKET WITH USB GOLD+TYPE C M2-018 FE011,SOCKETS/SWITCHES,11.0,1.0,468.0,900.0,1200.0,5148.0,13200.0,732.0,61.0,16.0,False,False,C
230336,PRESSURE COOKER BOSCO 4L,ELECTRICALS,0.0,1.0,1500.0,2000.0,3000.0,0.0,0.0,1500.0,50.0,16.0,True,False,C
230337,HANGING HOLDER RICH POWER,FLOODLIGHTS,255.0,1.0,17.0,50.0,70.0,4335.0,17850.0,53.0,75.7,16.0,False,False,C
230338,30W TRACKLIGHT RAIL VELLMAX 5530 BLACK,ELECTRICALS,9.0,1.0,600.0,800.0,850.0,5400.0,7650.0,250.0,29.4,16.0,False,False,C
230339,200W MODI FLOODLIGHT AC 23200L,ELECTRICALS,52.0,1.0,1300.0,2200.0,3000.0,67600.0,156000.0,1700.0,56.7,16.0,False,False,B
230340,38MM COUPLERS BLACK,ELECTRICALS,200.0,1.0,20.0,25.0,30.0,4000.0,6000.0,10.0,33.3,16.0,False,False,C
230341,200W AC FLOODLIGHT ADNEXT,FLOODLIGHTS,8.0,1.0,1760.0,2200.0,3000.0,14080.0,24000.0,1240.0,41.3,16.0,False,False,C
230342,300W AC FLOODLIGHT ADNEXT,FLOODLIGHTS,6.0,1.0,2950.0,3300.0,4000.0,17700.0,24000.0,1050.0,26.2,16.0,False,False,C
230343,GPDL-04 PENDANT ROPE,ELECTRICALS,0.0,1.0,600.0,1000.0,1200.0,0.0,0.0,600.0,50.0,16.0,True,False,C
230344,GPDL-01 PENDANT ROPE,ELECTRICALS,0.0,1.0,600.0,1000.0,1200.0,0.0,0.0,600.0,50.0,16.0,True,False,C
230345,GPDL-05 PENDANT ROPE,ELECTRICALS,0.0,1.0,600.0,1000.0,1200.0,0.0,0.0,600.0,50.0,16.0,True,False,C
230346,18W E27 ECONOMY REDTOH BULB,ELECTRICALS,2.0,1.0,50.0,70.0,80.0,100.0,160.0,30.0,37.5,16.0,False,False,C
230347,20W TRACKLIGHT SKYLIGHT BLACK/WW,ELECTRICALS,0.0,1.0,500.0,650.0,700.0,0.0,0.0,200.0,28.6,16.0,True,False,C
230348,128GB MEMORY CARD,ELECTRICALS,6.0,0.0,1500.0,2500.0,2800.0,9000.0,16800.0,1300.0,46.4,16.0,False,False,C
230349,C207 4FT 120W DIFFUSER MAX WH FROSTED,ELECTRICALS,17.0,1.0,430.0,550.0,600.0,7310.0,10200.0,170.0,28.3,16.0,False,False,C
230350,7W B22 3IN1 DP-807A,BULBS,0.0,1.0,65.0,70.0,80.0,0.0,0.0,15.0,18.8,16.0,True,False,C
230351,2000W 24V SOLARMAX INVERTER,SOLAR,0.0,1.0,8500.0,11000.0,11500.0,0.0,0.0,3000.0,26.1,16.0,True,False,C
230352,500W LUNA SOLAR FLOODLIGHT,FLOODLIGHTS,134.0,1.0,2000.0,3000.0,4500.0,268000.0,603000.0,2500.0,55.6,16.0,False,False,A
230353,1000W LUNA SOLAR FLOODLIGHT,FLOODLIGHTS,87.0,1.0,3000.0,3800.0,4500.0,261000.0,391500.0,1500.0,33.3,16.0,False,False,A
230354,2000W LUNA SOLAR FLOODLIGHT,FLOODLIGHTS,203.0,1.0,4000.0,4800.0,6500.0,812000.0,1319500.0,2500.0,38.5,16.0,False,False,A
230355,CHAO HANG LB60,ELECTRICALS,12.0,1.0,300.0,350.0,400.0,3600.0,4800.0,100.0,25.0,16.0,False,False,C
230356,EUROCHEF EC-K01 KETTLE,ELECTRICALS,11.0,0.0,650.0,750.0,850.0,7150.0,9350.0,200.0,23.5,16.0,False,False,C
230357,2FT FITTING TRONIC,ELECTRICALS,131.0,1.0,154.0,230.0,1400.0,20174.0,183400.0,1246.0,89.0,16.0,False,False,C
230358,MAGNIFIED SNAKELIGHT DOUBLE LINE BLUE METERS,ELECTRICALS,-1.0,1.0,100.0,150.0,160.0,-100.0,0.0,60.0,37.5,16.0,True,True,C
230359,4FT DIFFUSER OFFER,ELECTRICALS,42.0,1.0,120.0,200.0,230.0,5040.0,9660.0,110.0,47.8,16.0,False,False,C
230360,YAKI SINGLE SOCKET GOLD,ELECTRICALS,4.0,1.0,250.0,300.0,400.0,1000.0,1600.0,150.0,37.5,16.0,False,False,C
230361,YAKI 45A WATER HEATER GOLD,ELECTRICALS,0.0,1.0,400.0,600.0,800.0,0.0,0.0,400.0,50.0,16.0,True,False,C
230362,95A CHANGEROVER CHINT 9511,ELECTRICALS,1.0,1.0,7500.0,9500.0,11000.0,7500.0,11000.0,3500.0,31.8,16.0,True,False,C
230363,100W FLOODLIGHT LED SLIM TRONIC SL 3079-BLACK,FLOODLIGHTS,0.0,1.0,4395.0,5100.0,6000.0,0.0,0.0,1605.0,26.8,16.0,True,False,C
230364,WITU 50M SNAKELIGHT 2PIN WHITE ROLL,ELECTRICALS,20.0,1.0,3000.0,3500.0,4000.0,60000.0,80000.0,1000.0,25.0,16.0,False,False,B
230365,WITU 50M SNAKELIGHT 2PIN BLUE MTRS,ELECTRICALS,1.0,1.0,50.0,90.0,100.0,50.0,100.0,50.0,50.0,16.0,True,False,C
230366,999-6 CHNDERLIER BK,ELECTRICALS,0.0,0.0,3200.0,4000.0,4500.0,0.0,0.0,1300.0,28.9,16.0,True,False,C
230367,999-6 CHANDERLIER GD,ELECTRICALS,0.0,0.0,3200.0,4000.0,4500.0,0.0,0.0,1300.0,28.9,16.0,True,False,C
230368,ORAIMO CHARGER TYPE C,ELECTRICALS,1.0,0.0,400.0,500.0,600.0,400.0,600.0,200.0,33.3,16.0,False,False,C
230369,300W SEVEN STAR SOLAR PANEL,SOLAR,1.0,0.0,9500.0,13500.0,17000.0,9500.0,17000.0,7500.0,44.1,16.0,False,False,C
230370,EK 601,ELECTRICALS,1.0,1.0,3800.0,4300.0,5000.0,3800.0,5000.0,1200.0,24.0,16.0,True,False,C
230371,BURNER BOKO,ELECTRICALS,0.0,1.0,1800.0,1900.0,2500.0,0.0,0.0,700.0,28.0,16.0,True,False,C
230372,EK 6301,ELECTRICALS,6.0,1.0,4150.0,5200.0,6000.0,24900.0,36000.0,1850.0,30.8,16.0,False,False,C
230373,EK 6303,ELECTRICALS,0.0,1.0,4150.0,5200.0,6000.0,0.0,0.0,1850.0,30.8,16.0,True,False,C
230374,L820 CHANDELIER MD-YW6001 GD,ELECTRICALS,24.0,1.0,4000.0,6500.0,7500.0,96000.0,180000.0,3500.0,46.7,16.0,False,False,B
230375,PENDANT MD-YW8515 GREEN,ELECTRICALS,5.0,1.0,9000.0,12000.0,13000.0,45000.0,65000.0,4000.0,30.8,16.0,False,False,B
230376,PENDANT MD-YW8516 GREEN,ELECTRICALS,6.0,1.0,19000.0,22000.0,23000.0,114000.0,138000.0,4000.0,17.4,16.0,False,False,B
230377,L811 CHANDELIER MD-YW8518 GD,ELECTRICALS,2.0,1.0,2000.0,5000.0,7000.0,4000.0,14000.0,5000.0,71.4,16.0,False,False,C
230378,L826 PENDANT MD-YW6158 YAB,ELECTRICALS,24.0,1.0,5800.0,8000.0,9000.0,139200.0,216000.0,3200.0,35.6,16.0,False,False,B
